Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
0198.HK,0200.HK,0326.HK,0343.HK,0391.HK,0419.HK,0491.HK,0571.HK,0585.HK,0630.HK,0959.HK,1009.HK,1046.HK,1060.HK,1070.HK,1105.HK,1132.HK,2358.HK,2366.HK,2383.HK,8078.HK,8130.HK,8167.HK,8173.HK,8220.HK,8228.HK,0198.HK,0200.HK,0326.HK,0343.HK,0391.HK,0419.HK,0491.HK,0571.HK,0585.HK,0630.HK,0959.HK,1009.HK,1046.HK,1060.HK,1070.HK,1105.HK,1132.HK,2358.HK,2366.HK,2383.HK,8078.HK,8130.HK,8167.HK,8173.HK,8220.HK,8228.HK
,10.828900337219238,69.15281677246094,1.4829590320587158,0.0989999994635582,2.2486572265625,21.200000762939453,4.910036087036133,375.95086669921875,63.55556106567383,221.92884826660156,1.3470538854599,1.8724201917648315,2.299999952316284,3.778154134750366,0.6297410130500793,0.1954919844865799,1.0,,0.6299999952316284,,1492.7750244140625,0.1653500348329544,3287.037109375,30.399999618530273,,,3794200,367,13657880,9240000,2559269,26580.0,1057943.0,2597.0,5911,100417,92000.0,2087,1874000,6711431,66000.0,120000,210000,,2166000,,21.0,1232505,133,5700,
,10.771502494812012,68.52981567382812,1.491786003112793,0.0989999994635582,2.4297571182250977,20.600000381469727,4.890316963195801,367.3576965332031,63.55556106567383,217.9301300048828,1.340846300125122,1.934834361076355,2.390000104904175,3.7068679332733154,0.6250763535499573,0.20846302807331085,0.9200000166893005,,0.6399999856948853,,1450.52880859375,0.17594948410987854,3611.111083984375,28.799999237060547,,,4608740,357,10918600,5890000,8925747,5880.0,137937.0,1545.0,5481,150207,198000.0,1088,1826000,1488250,0.0,2456000,0,,1428000,,43.0,475800,8,5500,
,10.427120208740234,67.90682220458984,1.4829590320587158,0.09700000286102295,2.565582036972046,19.799999237060547,4.910036087036133,360.912841796875,59.644447326660156,211.9320526123047,1.3346387147903442,1.778799295425415,2.309999942779541,3.564296245574951,0.6250763535499573,0.19456548988819122,0.8799999952316284,,0.7099999785423279,,1450.526611328125,0.19290918111801147,3472.22216796875,26.559999465942383,,,4007605,788,15928151,3592000,15020390,46020.0,1164209.0,2113.0,4121,114317,242000.0,19964,1244000,2540026,249000.0,290000,0,,18312000,,15.0,3824700,0,7050,
,10.274062156677246,65.41482543945312,1.4741319417953491,0.10000000149011612,2.610856771469116,19.0,4.831160068511963,375.95086669921875,59.644447326660156,209.9326934814453,1.2725623846054077,1.7631958723068237,2.25,3.564296245574951,0.6390707492828369,0.19224923849105835,0.8500000238418579,,0.6800000071525574,,1563.191162109375,0.20138855278491974,3935.185302734375,28.0,,,9326210,386,5057131,5500000,13707355,23280.0,1772907.0,2262.0,1165,95170,224000.0,41108,654000,1818194,151000.0,2230000,0,,3658800,,2.0,986370,83,5600,
,10.101873397827148,65.41482543945312,1.4388229846954346,0.12200000137090683,2.656132221221924,19.399999618530273,4.880457878112793,382.395751953125,60.62222671508789,211.9320526123047,1.303600549697876,1.7163853645324707,2.430000066757202,3.4930098056793213,0.6250763535499573,0.19224923849105835,0.800000011920929,,0.699999988079071,,1605.437255859375,0.36037930846214294,4027.77783203125,28.479999542236328,,,7941000,374,10318179,31935000,13051219,6270.0,38541.0,2364.0,2045,65997,256000.0,36117,728000,1969396,163000.0,740000,0,,3414000,,131.0,32899740,53,5700,
,10.178399085998535,64.1688232421875,1.4741319417953491,0.12200000137090683,2.791957378387451,19.200000762939453,4.870597839355469,406.0269470214844,60.62222671508789,227.9269256591797,1.322223424911499,1.8256100416183472,2.4000000953674316,3.4930098056793213,0.6437351703643799,0.19224923849105835,1.100000023841858,,0.6899999976158142,,1549.1083984375,0.7122802138328552,4351.85205078125,27.200000762939453,,,8299000,1479,7945950,24262500,20652603,1145.0,64911.0,7401.0,5154,264757,146000.0,40019,188845,2651514,4000.0,340000,22000,,3448000,,6.0,44157900,98,1950,
,10.427120208740234,64.79183197021484,1.4388229846954346,0.1340000033378601,2.7617733478546143,18.600000381469727,4.841020107269287,403.878662109375,59.644447326660156,219.9294891357422,1.303600549697876,1.6851781606674194,2.4000000953674316,3.528653621673584,0.6344056725502014,0.18437395989894867,0.8999999761581421,,0.6700000166893005,,1549.1060791015625,0.7589172124862671,5370.37060546875,29.1200008392334,,,4066972,560,5528405,49432500,15297976,9904.0,1062932.0,4159.0,2853,216447,338000.0,76771,402400,2455827,70000.0,0,0,,2220000,,20.0,46821465,459,5850,
,10.293192863464355,63.54583740234375,1.4123419523239136,0.12999999523162842,2.791957378387451,18.0,4.614251136779785,390.9889221191406,58.66667175292969,197.93653869628906,1.2849775552749634,1.6383676528930664,2.4800000190734863,3.4930098056793213,0.6110820174217224,0.18530046939849854,0.8899999856948853,,0.6399999856948853,,1408.2803955078125,0.5511693954467773,4166.66650390625,28.799999237060547,,,3600000,548,10979775,19383500,39053929,12941.0,5140213.0,1042.0,1442,195692,34000.0,46734,679625,1570779,180000.0,130000,50000,,6388000,,0.0,25868880,377,4900,
,9.757490158081055,59.807838439941406,1.3328969478607178,0.12999999523162842,2.641040802001953,17.200000762939453,4.495936870574951,375.95086669921875,57.68889236450195,199.93589782714844,1.2415242195129395,1.5135396718978882,2.4000000953674316,3.4217240810394287,0.5970876216888428,0.1968817412853241,0.8100000023841858,,0.6299999952316284,,1408.2781982421875,0.5511693954467773,4166.66650390625,28.479999542236328,,,7152000,650,18146311,0,11304811,8795.0,4056.0,4235.0,787,184390,120000.0,107988,583560,1475363,455250.0,1560000,0,,3190000,,12.0,0,0,4750,
,8.829570770263672,56.06985092163086,1.2446260452270508,0.12999999523162842,2.399573802947998,15.199999809265137,4.249448776245117,386.69232177734375,53.77778244018555,179.9423065185547,1.1856555938720703,1.3731082677841187,2.309999942779541,3.243509531021118,0.5597696900367737,0.20151425898075104,0.7799999713897705,,0.5899999737739563,,1309.70068359375,0.5511693954467773,4583.33349609375,26.399999618530273,,,6269466,659,38950335,0,6953935,24790.0,225163.0,2150.0,6617,119535,170000.0,84848,628000,3920178,220000.0,1040000,0,,7098000,,61.0,0,386,4000,
,9.202651023864746,57.31584930419922,1.2093169689178467,0.12999999523162842,2.4901232719421387,16.600000381469727,4.328324794769287,365.20941162109375,55.73333740234375,175.94358825683594,1.198071002960205,1.4511256217956543,2.430000066757202,3.350438356399536,0.5690993666648865,0.18946975469589233,0.7300000190734863,,0.5899999737739563,,1633.602783203125,0.5511693954467773,6111.111328125,26.399999618530273,,,5983000,494,4807900,0,4161748,30160.0,675489.0,1536.0,4653,92995,192000.0,52088,2009000,1817015,546000.0,610000,0,,2700000,,41.0,0,696,4200,
,9.566166877746582,58.56184005737305,1.262279987335205,0.12999999523162842,2.6863155364990234,16.200000762939453,3.7268950939178467,360.912841796875,54.755558013916016,173.94422912597656,1.142202377319336,1.4355223178863525,2.380000114440918,3.3147945404052734,0.5784286856651306,0.19271248579025269,0.7200000286102295,,0.6000000238418579,,1267.4522705078125,0.5511693954467773,7268.5185546875,26.399999618530273,,,8320300,376,11915526,0,8229578,20420.0,805651.0,1173.0,224,109737,0.0,2268,752000,1112789,74000.0,150000,0,,684000,,0.0,0,801,2550,
,9.422673225402832,57.31584930419922,1.2181450128555298,0.12999999523162842,2.5957653522491455,15.399999618530273,3.795912027359009,343.72650146484375,52.80000305175781,167.94615173339844,1.142202377319336,1.38871169090271,2.3399999141693115,3.243509531021118,0.5411107540130615,0.1876167356967926,0.7200000286102295,,0.5699999928474426,,1168.8709716796875,0.5511693954467773,7175.92578125,25.600000381469727,,,2081104,208,7741580,0,6324801,0.0,3067426.0,493.0,2454,51465,16000.0,28585,642000,1422422,130000.0,1360000,4000,,1604000,,0.0,0,556,4300,
,8.303433418273926,47.347877502441406,1.0592559576034546,0.12999999523162842,2.2335658073425293,12.600000381469727,3.608581066131592,335.13336181640625,46.93333435058594,137.9557647705078,1.080126166343689,1.123452067375183,2.1700000762939453,2.8870792388916016,0.48979851603507996,0.16908667981624603,0.800000011920929,,0.4950000047683716,,1126.624267578125,0.5511693954467773,6064.81494140625,22.239999771118164,,,6008000,700,30503657,0,14115312,115208.0,1158272.0,10668.0,6289,185945,656000.0,78405,822000,3800872,343000.0,280000,40000,,6362000,,9.0,0,487,6300,
,8.8200044631958,50.46286392211914,1.1210459470748901,0.12999999523162842,2.32411527633667,12.399999618530273,3.6480190753936768,335.13336181640625,46.5422248840332,145.9532012939453,1.1173717975616455,1.1858662366867065,2.2100000381469727,2.9583654403686523,0.5037928819656372,0.1806679666042328,0.8799999952316284,,0.5,,1126.62255859375,0.5511693954467773,5972.22216796875,21.600000381469727,,,11657000,576,14718246,0,7316811,132130.0,4086070.0,1806.0,3559,101215,60000.0,51453,1350000,2803181,296000.0,1780000,18000,,6008000,,18.0,0,173,2700,
,8.848702430725098,52.33185958862305,1.1475269794464111,0.12999999523162842,2.3392066955566406,11.800000190734863,3.6578779220581055,332.98504638671875,45.368892669677734,139.9551239013672,1.1794480085372925,1.2170733213424683,2.0899999141693115,2.8870792388916016,0.5131223797798157,0.16260115802288055,0.699999988079071,,0.5099999904632568,,1126.624267578125,0.5511693954467773,5787.037109375,21.600000381469727,,,4356558,499,8911909,0,5928583,26060.0,4198026.0,1712.0,2904,86535,10000.0,126863,749356,1826182,0.0,300000,0,,4458540,,0.0,0,88,15050,
,9.374841690063477,53.57786178588867,1.2004899978637695,0.10000000149011612,2.3542983531951904,12.0,3.9438040256500244,332.98504638671875,45.368892669677734,145.9532012939453,1.1794480085372925,1.2950905561447144,2.240000009536743,2.922722578048706,0.5597696900367737,0.17649871110916138,0.6899999976158142,,0.5400000214576721,,1028.0430908203125,0.6995606422424316,6388.888671875,23.200000762939453,,,4937000,573,8732161,30660000,2363802,13450.0,517266.0,1126.0,951,108430,58000.0,24229,634000,1253214,124000.0,102000,0,,1718000,,0.0,58490460,210,1750,
,9.527901649475098,52.33185958862305,1.1563550233840942,0.0989999994635582,2.30902361869812,12.0,3.7466139793395996,320.0953063964844,45.368892669677734,139.9551239013672,1.1173717975616455,1.2482801675796509,2.140000104904175,2.815793514251709,0.5364460349082947,0.17093966901302338,0.6499999761581421,,0.5199999809265137,,1028.044677734375,0.7228796482086182,6712.962890625,21.1200008392334,,,2873000,265,6042728,7190000,1915343,150.0,1598456.0,698.0,1820,56467,50000.0,24864,755240,1336240,0.0,100000,0,,906000,,0.0,8148075,166,650,
,10.121004104614258,52.33185958862305,1.1651819944381714,0.09399999678134918,2.3392066955566406,11.199999809265137,3.9438040256500244,330.8367614746094,45.368892669677734,159.94871520996094,1.0739184617996216,1.326297640800476,2.0999999046325684,2.8870792388916016,0.5784286856651306,0.1806679666042328,0.8700000047683716,,0.5400000214576721,,1267.450439453125,0.7207595705986023,7453.70361328125,20.959999084472656,,,8141000,265,10585537,3090000,3838904,18520.0,2564021.0,865.0,214,503543,0.0,28312,403240,1487613,83838.0,800000,10000,,1820000,,6.0,2324100,398,11800,
,10.905427932739258,52.33185958862305,1.1298730373382568,0.0949999988079071,2.2486572265625,11.199999809265137,3.9438040256500244,345.87481689453125,44.586669921875,169.9455108642578,1.0304652452468872,1.2482801675796509,2.0299999713897705,2.9583654403686523,0.5364460349082947,0.17603544890880585,0.8600000143051147,,0.5199999809265137,,1154.7899169921875,0.6783617734909058,7361.111328125,20.0,,,12493141,235,6443764,3720000,2952552,26473.0,0.0,2346.0,4939,382732,144000.0,44375,496000,3969323,14000.0,1120000,28000,,1646000,,0.0,4044300,285,2250,
,10.140135765075684,52.33185958862305,1.1475269794464111,0.09099999815225601,2.1882903575897217,10.199999809265137,3.9438040256500244,386.69232177734375,42.4355583190918,179.9423065185547,1.1173717975616455,1.2950905561447144,2.049999952316284,3.243509531021118,0.5131223797798157,0.16260115802288055,0.9399999976158142,,0.5099999904632568,,1070.29150390625,0.6147650480270386,7361.111328125,20.15999984741211,,,12388154,483,7232241,3954500,2914397,14580.0,0.0,36522.0,7568,251730,202000.0,21325,181000,5381475,0.0,1000000,40000,,3666000,,0.0,1354200,121,0,
,10.50364875793457,51.7088623046875,1.1475269794464111,0.09399999678134918,2.158107042312622,10.600000381469727,4.190291881561279,369.5060119628906,45.95555877685547,185.9403839111328,1.0490880012512207,1.2794872522354126,2.0,3.243509531021118,0.5131223797798157,0.15982165932655334,0.8899999856948853,,0.5199999809265137,,1337.8663330078125,0.6147650480270386,7175.92578125,21.1200008392334,,,2306192,611,4055674,3043200,2719517,20260.0,1628883.0,409.0,5706,177597,0.0,7441,176000,3054798,30000.0,990000,38000,,1768000,,1.0,1171200,69,2500,
,10.886295318603516,52.33185958862305,1.138700008392334,0.08799999952316284,2.2939321994781494,11.399999618530273,4.338184833526611,358.7645568847656,46.93333435058594,203.9346160888672,1.0118422508239746,1.2794872522354126,2.0899999141693115,3.2791526317596436,0.5551052093505859,0.16213791072368622,0.5600000023841858,,0.5400000214576721,,1408.2781982421875,0.6783617734909058,8101.85205078125,23.200000762939453,,,15078726,499,8222370,4080000,3874417,10360.0,1686696.0,46.0,767,415552,0.0,9619,350000,845343,350000.0,1720000,0,,3732000,,54.0,2763725,491,1600,
,10.446253776550293,56.69285202026367,1.138700008392334,0.08900000154972076,2.2335658073425293,12.0,4.436779975891113,350.17138671875,54.755558013916016,203.9346160888672,0.9932194352149963,1.2950905561447144,2.0799999237060547,3.2791526317596436,0.5364460349082947,0.17510893940925598,0.9399999976158142,,0.5299999713897705,,1408.2803955078125,0.6762416362762451,8287.037109375,23.200000762939453,,,2296315,697,4812431,6890000,1296070,11530.0,197778.0,46.0,2249,137837,0.0,2903,110000,1283611,313250.0,1360000,0,,461000,,0.0,5563200,224,0,
,10.331459999084473,54.823856353759766,1.1210459470748901,0.08500000089406967,2.1882903575897217,11.600000381469727,4.288887023925781,339.429931640625,57.68889236450195,209.9326934814453,0.9932194352149963,1.3419013023376465,2.0899999141693115,3.2791526317596436,0.5364460349082947,0.17603544890880585,0.9399999976158142,,0.5299999713897705,,1408.2781982421875,0.6826019287109375,8101.85205078125,23.200000762939453,,,1496000,403,4622109,0,1734551,0.0,75054.0,0.0,0,102130,0.0,42650,172000,580911,428000.0,1180000,0,,1046000,,10.0,375150,87,0,
,10.08273983001709,56.06985092163086,1.235798954963684,0.08100000023841858,2.2184741497039795,11.0,4.338184833526611,363.0611267089844,55.73333740234375,205.93397521972656,1.0428802967071533,1.4823325872421265,2.009999990463257,3.2791526317596436,0.5364460349082947,0.18530046939849854,0.9399999976158142,,0.5199999809265137,,1478.6943359375,0.6592829823493958,8055.5556640625,21.600000381469727,,,2588800,212,21753369,2270000,913823,16763.0,279932.0,46.0,511,188445,0.0,29129,178000,537937,200000.0,840000,0,,1384000,,25.0,91500,115,950,
,10.522782325744629,54.20085906982422,1.235798954963684,0.08299999684095383,2.2486572265625,11.199999809265137,4.338184833526611,343.72650146484375,46.93333435058594,207.93333435058594,1.080126166343689,1.5291433334350586,2.069999933242798,3.350438356399536,0.5364460349082947,0.18530046939849854,0.9399999976158142,,0.5199999809265137,,1478.6922607421875,0.6677623391151428,9259.2587890625,20.799999237060547,,,3650047,185,11016027,4280000,1226805,10633.0,529437.0,256.0,0,0,88000.0,34211,60000,1048318,0.0,1250000,0,,724000,,10.0,570960,371,250,
,10.714105606079102,52.33185958862305,1.253453016281128,0.08799999952316284,2.2033817768096924,11.199999809265137,4.190291881561279,322.24359130859375,48.888893127441406,207.93333435058594,1.055295705795288,1.6383676528930664,2.0999999046325684,3.386080741882324,0.5364460349082947,0.18715347349643707,0.9399999976158142,,0.5299999713897705,,1464.611572265625,0.6953204870223999,9351.8515625,22.719999313354492,,,2884000,87,10118794,1540000,999054,6000.0,286018.0,1387.0,0,0,88000.0,80945,224000,1382296,210000.0,7960000,0,,1874000,,0.0,988200,739,850,
,10.637575149536133,53.57786178588867,1.2711069583892822,0.08900000154972076,2.2335658073425293,11.199999809265137,4.190291881561279,302.90899658203125,48.888893127441406,207.93333435058594,1.0863337516784668,1.7163853645324707,2.0999999046325684,3.2791526317596436,0.5597696900367737,0.18530046939849854,0.9399999976158142,,0.5299999713897705,,1197.03662109375,0.6995606422424316,9259.2587890625,21.760000228881836,,,5412000,258,7796411,2180000,645687,1550.0,621067.0,13443.0,0,0,88000.0,13248,358000,1901762,618000.0,1840000,0,,878000,,0.0,109800,242,1150,
,11.058487892150879,59.184844970703125,1.2711069583892822,0.08500000089406967,2.2184741497039795,12.0,4.002961158752441,322.24359130859375,60.62222671508789,207.93333435058594,1.0863337516784668,1.6383676528930664,2.109999895095825,3.2791526317596436,0.5597696900367737,0.17603544890880585,0.9399999976158142,,0.5299999713897705,,1478.6943359375,0.7207595705986023,9212.962890625,23.360000610351562,,,3966000,4803,5310894,1950000,8400392,12380.0,62883.0,5115.0,746,0,0.0,36298,148000,286146,50000.0,1620000,0,,1370000,,3.0,718275,155,1500,
,10.905427932739258,61.05384063720703,1.2799350023269653,0.08500000089406967,2.2033817768096924,12.399999618530273,3.8846468925476074,337.2816467285156,50.84444808959961,207.93333435058594,1.1670329570770264,1.6383676528930664,1.7999999523162842,3.2791526317596436,0.5504404306411743,0.17371918261051178,0.9399999976158142,,0.5400000214576721,,1450.526611328125,0.7843562960624695,10833.3330078125,23.200000762939453,,,3286408,3340,8170258,1100000,7049731,38720.0,83168.0,772.0,0,0,316000.0,38658,2844000,1123040,208750.0,450000,0,,1156000,,22.0,2653500,521,1550,
,10.905427932739258,58.56184005737305,1.3417240381240845,0.0989999994635582,2.3693907260894775,13.800000190734863,3.9438040256500244,348.0231018066406,60.62222671508789,207.93333435058594,1.1794480085372925,1.6695747375488281,1.6799999475479126,3.4217240810394287,0.5690993666648865,0.17186619341373444,0.9399999976158142,,0.5299999713897705,,1450.52880859375,0.909428596496582,13888.888671875,22.8799991607666,,,528700,6376,12361877,13780000,20292192,24680.0,683603.0,1712.0,2229,0,182000.0,29764,2734000,1173519,292000.0,100000,0,,2738000,,34.0,4433175,1160,5050,
,10.924559593200684,56.06985092163086,1.3064160346984863,0.09799999743700027,2.414665460586548,14.600000381469727,3.8747880458831787,360.912841796875,57.68889236450195,207.93333435058594,1.1484099626541138,1.6851781606674194,1.7699999809265137,3.2791526317596436,0.5644344091415405,0.1806679666042328,0.9399999976158142,,0.5299999713897705,,1450.526611328125,0.8267540335655212,17592.591796875,23.040000915527344,,,1978154,5656,5589580,4530000,27095389,47100.0,172422.0,2504.0,1360,0,106000.0,9074,1056000,1233949,1704535.0,1640000,0,,950000,,19.0,11629650,2550,1600,
,11.096753120422363,54.20085906982422,1.3240699768066406,0.09399999678134918,2.4448487758636475,14.800000190734863,3.795912027359009,360.912841796875,55.73333740234375,183.94102478027344,1.1173717975616455,1.7163853645324707,1.7699999809265137,3.2791526317596436,0.5597696900367737,0.18020470440387726,0.9399999976158142,,0.5400000214576721,,1661.770751953125,0.8691508769989014,18287.037109375,25.280000686645508,,,3678000,4418,6756436,1090000,24993405,31060.0,0.0,1522.0,138,394992,115028.0,76953,428000,262651,20000.0,1320000,0,,552000,,682.0,6006975,1057,6600,
,10.73323917388916,52.954864501953125,1.2975889444351196,0.09200000017881393,2.3392066955566406,14.800000190734863,3.8550689220428467,365.20941162109375,55.73333740234375,181.94166564941406,1.1173717975616455,1.7475920915603638,1.340000033378601,3.243509531021118,0.6064172983169556,0.1820577085018158,0.9399999976158142,,0.5299999713897705,,1675.85107421875,0.8479519486427307,16666.666015625,27.040000915527344,,,1504000,4080,2585160,2400000,6829611,6630.0,21049.0,2485.0,3,159225,48000.0,32305,10280000,1897658,484000.0,650000,0,,946000,,365.0,6075600,846,8900,
,10.771502494812012,52.33185958862305,1.2799350023269653,0.0949999988079071,2.2486572265625,13.600000381469727,3.8452088832855225,363.0611267089844,60.62222671508789,169.9455108642578,1.0428802967071533,1.6851781606674194,1.2999999523162842,3.243509531021118,0.6530648469924927,0.16677042841911316,0.9399999976158142,,0.5299999713897705,,1605.4395751953125,0.8479519486427307,16666.666015625,24.959999084472656,,,1871000,3716,2650915,2857500,3868254,4140.0,2133979.0,2448.0,12467,125837,0.0,19056,4574000,398286,1056000.0,100000,0,,1320000,,208.0,3484320,769,10200,
,11.001091957092285,52.954864501953125,1.3152430057525635,0.0949999988079071,2.3392066955566406,13.600000381469727,3.7466139793395996,360.912841796875,62.577781677246094,163.9474334716797,1.061503291130066,1.7631958723068237,1.2300000190734863,3.243509531021118,0.6297410130500793,0.16167466342449188,0.9399999976158142,,0.5299999713897705,,1619.52001953125,0.8755111694335938,16203.7041015625,26.399999618530273,,,1514000,1932,13150354,1020500,4141790,5865.0,616663.0,828.0,6003,116032,46000.0,68876,1924000,1244722,30000.0,2460000,0,,2186000,,85.0,7795800,652,2400,
,11.115884780883789,59.184844970703125,1.3240699768066406,0.09799999743700027,2.3392066955566406,13.600000381469727,3.8156309127807617,356.61627197265625,62.577781677246094,179.9423065185547,1.1484099626541138,1.7475920915603638,1.159999966621399,3.243509531021118,0.615746796131134,0.15982165932655334,0.9399999976158142,,0.5400000214576721,,1732.1849365234375,0.8903497457504272,15046.2958984375,25.600000381469727,,,1264500,15327,7964075,3400000,3730311,9020.0,636948.0,288.0,1043,234957,46000.0,8251,6502000,746094,81000.0,884380,0,,2445852,,116.0,2232600,790,4050,
,11.001091957092285,61.676841735839844,1.3064160346984863,0.09600000083446503,2.3542983531951904,13.800000190734863,3.6973159313201904,356.61627197265625,59.644447326660156,181.94166564941406,1.1670329570770264,1.7475920915603638,1.2400000095367432,3.243509531021118,0.6064172983169556,0.16121141612529755,0.9399999976158142,,0.5299999713897705,,1704.0167236328125,0.8733910918235779,20833.333984375,24.959999084472656,,,3018401,7435,3063280,1778000,3601174,9570.0,876311.0,1056.0,930,171247,30000.0,10617,6556000,435034,46000.0,0,0,,1463900,,599.0,768600,2498,2050,
,10.752372741699219,57.31584930419922,1.350551962852478,0.0949999988079071,2.414665460586548,13.600000381469727,3.7761929035186768,360.912841796875,62.577781677246094,175.94358825683594,1.2663547992706299,1.9192306995391846,1.2100000381469727,3.243509531021118,0.6064172983169556,0.15750540792942047,0.9399999976158142,,0.5400000214576721,,1704.0191650390625,0.864911675453186,20370.37109375,25.280000686645508,,,4253000,9243,7508662,3230000,5848166,881.0,478725.0,1722.0,5164,57090,1068422.0,137208,1984000,1479877,50000.0,80000,0,,866000,,69.0,677100,3269,12,
,10.69497299194336,51.7088623046875,1.3240699768066406,0.09200000017881393,2.3542983531951904,14.0,3.6480190753936768,354.46795654296875,63.55556106567383,173.94422912597656,1.2849775552749634,1.8724201917648315,1.149999976158142,3.243509531021118,0.6437351703643799,0.15750540792942047,0.9399999976158142,,0.5199999809265137,,1760.3477783203125,0.9539464116096497,24074.07421875,27.200000762939453,,,783664,20260,4350220,1550000,4965922,500.0,592321.0,1536.0,13561,79797,20000.0,55990,2774000,1102865,614000.0,1570000,0,,942000,,153.0,2488800,1400,4450,
,10.293192863464355,51.08586120605469,1.3240699768066406,0.09200000017881393,2.30902361869812,13.800000190734863,3.5790019035339355,348.0231018066406,60.62222671508789,169.9455108642578,1.1918632984161377,1.8256100416183472,1.059999942779541,3.243509531021118,0.6530648469924927,0.16213791072368622,0.9399999976158142,,0.5099999904632568,,1901.178466796875,1.0387420654296875,27777.77734375,25.280000686645508,,,1362380,16690,6287428,4350000,2439524,5050.0,66940.0,735.0,2055,70852,36000.0,44828,7070000,1670814,1315000.0,1560000,0,,1970000,,85.0,4099200,3023,8350,
,10.522782325744629,47.97087478637695,1.3240699768066406,0.09399999678134918,2.2788405418395996,13.800000190734863,3.4804069995880127,350.17138671875,60.62222671508789,163.9474334716797,1.1546175479888916,1.9036271572113037,1.059999942779541,3.243509531021118,0.6110820174217224,0.15287290513515472,0.9399999976158142,,0.5199999809265137,,1689.9339599609375,1.112937092781067,26851.8515625,24.799999237060547,,,2441460,8648,3681827,2620000,3193217,210.0,174450.0,1117.0,818,52770,0.0,92198,2226000,929813,50000.0,1480000,0,,1654000,,0.0,8766615,1619,50,
,10.54191780090332,48.5938720703125,1.3240699768066406,0.09300000220537186,2.263749122619629,13.399999618530273,3.4804069995880127,350.17138671875,60.62222671508789,163.9474334716797,1.135994791984558,1.9504379034042358,1.0700000524520874,3.2078661918640137,0.6110820174217224,0.1537993848323822,0.9399999976158142,,0.5199999809265137,,1971.5924072265625,1.250730037689209,31944.4453125,27.200000762939453,,,1934324,3442,8145335,1760000,3264830,7540.0,0.0,18.0,1534,64877,0.0,69330,1104000,492882,0.0,0,0,,1634000,,231.0,6148800,2995,5750,
,10.044473648071289,47.347877502441406,1.2799350023269653,0.09300000220537186,2.2184741497039795,12.800000190734863,3.4804069995880127,341.5782165527344,58.66667175292969,153.9506378173828,1.1111642122268677,1.9660413265228271,1.0299999713897705,3.243509531021118,0.5877583622932434,0.15565238893032074,0.9399999976158142,,0.5,,1704.0167236328125,1.1553350687026978,32870.37109375,24.639999389648438,,,2092000,9997,25992568,2630000,6844285,2800.0,0.0,1703.0,2045,89037,0.0,31761,3812000,640864,520000.0,0,0,,3556000,,0.0,6167100,1053,800,
,9.757490158081055,47.347877502441406,1.262279987335205,0.09200000017881393,2.097740888595581,12.800000190734863,3.7367539405822754,322.24359130859375,62.577781677246094,153.9506378173828,1.1297870874404907,1.8724201917648315,1.0399999618530273,3.172222852706909,0.6204115152359009,0.15750540792942047,0.9399999976158142,,0.5,,1957.5096435546875,1.112937092781067,28240.740234375,24.0,,,2689880,2612,10200361,2605000,3874711,110.0,13712950.0,9551.0,2659,51552,124000.0,8802,1170000,1609869,461000.0,762000,0,,1246000,,25.0,10074150,1862,500,
,10.216665267944336,47.347877502441406,1.2887619733810425,0.09099999815225601,2.0826492309570312,13.199999809265137,3.450829029083252,320.0953063964844,62.577781677246094,147.9525604248047,1.1111642122268677,1.7475920915603638,1.059999942779541,3.2078661918640137,0.6344056725502014,0.1579686403274536,0.9399999976158142,,0.5,,1971.589599609375,0.9603058099746704,25462.962890625,22.399999618530273,,,4005250,1428,5428712,1070000,5259416,8120.0,1079160.0,1778.0,1472,38573,184000.0,0,2522000,1316233,540000.0,310000,0,,1240000,,25.0,24302400,729,1750,
,10.943693161010742,46.10188293457031,1.2887619733810425,0.09200000017881393,2.097740888595581,12.800000190734863,3.342374086380005,322.24359130859375,60.62222671508789,161.9480743408203,1.0925413370132446,1.8724201917648315,1.0199999809265137,3.2791526317596436,0.6064172983169556,0.15750540792942047,0.9399999976158142,,0.5,,1704.0191650390625,0.8479519486427307,25925.92578125,22.399999618530273,,,3859300,7027,4137241,970000,2397848,60700.0,960290.0,6917.0,3374,196635,106000.0,5081,1086000,519598,0.0,20000,0,,688000,,0.0,10559100,919,4000,
,10.73323917388916,44.85588073730469,1.226971983909607,0.07999999821186066,2.022282123565674,12.399999618530273,3.35223388671875,315.7987365722656,68.44445037841797,151.95127868652344,1.1173717975616455,1.8412134647369385,0.9900000095367432,3.2078661918640137,0.6110820174217224,0.15194639563560486,0.9399999976158142,,0.49000000953674316,,1549.1060791015625,0.8352333903312683,21296.296875,22.399999618530273,,,5336060,4381,18837362,6920000,2371433,14300.0,4056.0,1089.0,16148,90875,4000.0,19056,472000,798009,1076000.0,100000,0,,538000,,0.0,22673700,1503,500,
